"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Shallow- and deep-ocean Fe cycling and redox evolution across the Pliensbachian–Toarcian boundary and Toarcian Oceanic Anoxic Event in Panthalassa.","https://eprints.whiterose.ac.uk/194241/","Chen, W; Kemp, DB; He, T","December 2022","The late Pliensbachian to early Toarcian was characterized by major climatic and environmental changes, encompassing the early Toarcian Oceanic Anoxic Event (T-OAE, or Jenkyns Event, ∼183 Ma) and the preceding Pliensbachian–Toarcian boundary event (Pl/To). Information on seawater redox conditions through this time interval has thus far come mainly from European sections deposited in hydrographically restricted basins, and hence our understanding of the redox evolution of the open ocean (and in particular Panthalassa – the largest ocean to have existed) is limited. Here, we present high-resolution Fe-speciation and redox-sensitive trace metal data from two Panthalassic Ocean sections across the Pl/To and the T-OAE intervals, one deposited in deep water (paleo-water depth >∼2.7 km) and the other on a shallow margin (paleo-water depth likely <∼50 m). Data from the deep-water open-ocean site indicate anoxic-ferruginous conditions from the late Pliensbachian to the onset of the T-OAE, with a rather fluctuating redox state alternating between oxic and anoxic/euxinic conditions across the Pl/To boundary. At least intermittent bottom-water euxinia characterized the T-OAE, followed by a subsequent transition toward more oxygenated conditions. By contrast, trace metal data from the shallow margin site indicate that oxygenated to possibly suboxic conditions prevailed. However, elevated highly reactive iron contents, dominated by Fe (oxyhydr)oxides, characterize this shallow-water site. These observations suggest that upwelling, driven in part by increased sea level and prevailing winds from the open ocean, brought anoxic-ferruginous waters onto the shelf, whereupon Fe2+ oxidation was initiated in oxic shallow waters.","Marine","University of Leeds"
"Unifying approaches to Functional Marine Connectivity for improved marine resource management: the European SEA-UNICORN COST Action.","https://eprints.whiterose.ac.uk/196337/","Darnaude, AM; Arnaud-Haond, S; Hunter, E","December 2022","Truly sustainable development in a human-altered, fragmented marine environment subject to unprecedented climate change, demands informed planning strategies in order to be successful. Beyond a simple understanding of the distribution of marine species, data describing how variations in spatio-temporal dynamics impact ecosystem functioning and the evolution of species are required. Marine Functional Connectivity (MFC) characterizes the flows of matter, genes and energy produced by organism movements and migrations across the seascape. As such, MFC determines the ecological and evolutionary interdependency of populations, and ultimately the fate of species and ecosystems. Gathering effective MFC knowledge can therefore improve predictions of the impacts of environmental change and help to refine management and conservation strategies for the seas and oceans. Gathering these data are challenging however, as access to, and survey of marine ecosystems still presents significant challenge. Over 50 European institutions currently investigate aspects of MFC using complementary methods across multiple research fields, to understand the ecology and evolution of marine species. The aim of SEA-UNICORN, a COST Action supported by COST (European Cooperation in Science and Technology), is to bring together this research effort, unite the multiple approaches to MFC, and to integrate these under a common conceptual and analytical framework. The consortium brings together a diverse group of scientists to collate existing MFC data, to identify knowledge gaps, to enhance complementarity among disciplines, and to devise common approaches to MFC. SEA-UNICORN will promote co-working between connectivity practitioners and ecosystem modelers to facilitate the incorporation of MFC data into the predictive models used to identify marine conservation priorities. Ultimately, SEA-UNICORN will forge strong forward-working links between scientists, policy-makers and stakeholders to facilitate the integration of MFC knowledge into decision support tools for marine management and environmental policies.","Marine","University of Leeds"
"Integrating larval connectivity into the marine conservation decision-making process across spatial scales.","https://eprints.whiterose.ac.uk/194659/","Muenzel, D; Critchell, K; Cox, C","October 2022","Larval dispersal connectivity is typically integrated into spatial conservation decisions at regional or national scales, but implementing agencies struggle with translating these methods to local scales. We used larval dispersal connectivity at regional (hundreds of kilometers) and local (tens of kilometers) scales to aid in design of networks of no-take reserves in Southeast Sulawesi, Indonesia. We used Marxan with Connectivity informed by biophysical larval dispersal models and remotely sensed coral reef habitat data to design marine reserve networks for 4 commercially important reef species across the region. We complemented regional spatial prioritization with decision trees that combined network-based connectivity metrics and habitat quality to design reserve boundaries locally. Decision trees were used in consensus-based workshops with stakeholders to qualitatively assess site desirability, and Marxan was used to identify areas for subsequent network expansion. Priority areas for protection and expected benefits differed among species, with little overlap in reserve network solutions. Because reef quality varied considerably across reefs, we suggest reef degradation must inform the interpretation of larval dispersal patterns and the conservation benefits achievable from protecting reefs. Our methods can be readily applied by conservation practitioners, in this region and elsewhere, to integrate connectivity data across multiple spatial scales.","Marine","University of Leeds"
"The inclusion of fisheries and tourism in marine protected areas to support conservation in Indonesia.","https://eprints.whiterose.ac.uk/195324/","Tranter, SN; Estradivari; Ahmadia, GN","September 2022","With the rapid growth of Indonesia’s marine protected area (MPAs) estate in Indonesia, reaching 23.9 million hectares by January 2020, attention needs to be focused on strengthening the effectiveness of MPA management. Consolidating and expanding protection of Indonesia’s marine resources is critical with increasing pressure from a fast-expanding population, illegal, unreported, and unregulated fishing, pollution, coastal development, unsustainable tourism and climate change. Biodiversity conservation must therefore concurrently consider multiple economic sectors such as fisheries and tourism, and their synergies with MPA management. This paper aims to outline the current landscape of fisheries and marine tourism pertaining to area-based conservation in Indonesia, to inform and support improved integration into effective MPA management. Four areas to focus efforts were identified: diversification of governance types of community-based management, improved coordination between fisheries and MPAs during planning and management implementation, the development and support of pathways for sustainable tourism, and planning for future conditions. Sustainable development for fisheries and tourism must be incorporated into all aspects of MPA management, whilst recognising that current management systems are insufficient to ensure long-term sustainability for natural resources and local communities, and strategies need to increase resilience of social-ecological systems in anticipation of future conditions.","Marine","University of Leeds"
"Enabling the informal recycling sector to prevent plastic pollution and deliver an inclusive circular economy.","https://eprints.whiterose.ac.uk/192223/","Velis, CA; Hardesty, BD; Cottom, JW","September 2022","Recycling by the informal sector provides a rapid, inexpensive solution to plastic pollution, whilst supporting the livelihoods via their inclusion and empowerment. This solution will have the greatest benefit to the environment if supporting interventions are targeted at types of plastic pollution that are the most damaging from an ecological and wider risk perspective. Interventions should target three aspects of the pollution: reducing barriers to collection, improving the revenue from the materials and wider informal recycler remuneration, and increasing the quality of the materials. Done well, these interventions will increase the collection rate, reduce pollution from plastics, and help millions of people escape poverty. They present a scalable international solution to a global challenge; and are likely the only viable solution to the widespread lack of solid waste services and infrastructure across low- and middle-income countries.","Marine","University of Leeds"
"Dynamic ocean redox conditions during the end-Triassic mass extinction: Evidence from pyrite framboids.","https://eprints.whiterose.ac.uk/194884/","Li, J; Song, H; Tian, L","October 2022","The end-Triassic (∼201 Mya) records one of the five largest mass extinction events of the Phanerozoic. Extinction losses were coincident with large igneous province volcanism in the form of the Central Atlantic Magmatic Province (CAMP) and major carbon isotope excursions (CIEs), suggesting a link between these phenomena. Marine anoxia has been implicated as a causal factor in the crisis, but there remains some uncertainty regarding the role of marine redox changes in marine extinction phases because both intensity and duration of marine anoxia are poorly constrained. We employ high resolution pyrite framboid size-frequency analysis at two Triassic-Jurassic (Tr-J) boundary sections: Kuhjoch in Austria (the Tr-J Global Boundary Stratotype Section and Point; GSSP) and St. Audrie's Bay in England (former GSSP candidate) in order to further evaluate the role of marine anoxia in the end-Triassic mass extinction (ETME). The St. Audrie's Bay section records predominantly anoxic conditions punctuated by weakly oxygenated (dysoxic) conditions through the Tr-J transition, even during shallow-water intervals. Kuhjoch experienced both anoxic and dysoxic conditions during the ETME but became better oxygenated near the Tr-J boundary. Marine anoxia is therefore implicated in the extinction at both locations. A similar redox history is known from the Central European Basin, Western Tethys and Panthalassa, where marine anoxia developed in the lead up to the ETME prior to reoxygenation around the Tr-J boundary.","Marine","University of Leeds"
"Alleviating impacts of climate change on fishing communities using weather information to improve fishers’ resilience.","https://eprints.whiterose.ac.uk/193695/","Okeke-Ogbuafor, N; Taylor, A; Dougill, A","October 2022","This study contributes new knowledge in evaluating actions aimed at alleviating impacts of climate change on small-scale fishers and enhancing resilience in their households in West Africa. Evidence of the damage caused by climate change to the artisanal fisheries sector in West African countries is accumulating. Current measures in place for artisanal fishers to adapt to these changes include broad long-term pro-poor strategies designed to manage the persistent problem of overfishing and declining fish stocks. However, one immediate coping strategy is beginning to emerge, the more active use of reliable weather information. Based on 80 semi-structured interviews conducted in Senegal, Ghana, and Nigeria between 2021 and 2022, this study investigates claims that the use of weather information (WI) is helping West African artisanal fishers and those involved in secondary fishery activities to build more climate-resilient household income and food security. Unlike the long-term measures for mitigating the impact of climate change, results from the study show that by assessing the risk, their marine capture activities using weather information, fishers are immediately benefitting. Using the diffusion of the innovation theory to investigate the pattern of fishers’ adoption and usage of weather information, we found that Senegalese marine artisanal fishers can be classified as “Early Adopters” of this innovation. However, this is not the case with inland fishers who remain skeptical and will only use weather information if they can ascertain its reliability. West Africa’s inland fisheries sector is often neglected in climate change strategies: there is a lack of coordinated action to understand the weather information needs of these vulnerable fishers in order to coassess and codevelop bespoke weather products that offer benefits to them. However, West Africa’s fisheries, especially those inland, are too important to ignore if the United Nations Sustainable Development Goals (UNSDGs), including no poverty and zero hunger, are to be achieved. To help this sector fully benefit from the use of weather information, this study recommends detailed research into the weather information needs of these fishers and user-friendly ways to engage with the fishers to transmit the information.","Marine","University of Leeds"
"Short-takeoff marine vehicle with circulation flow control of wing-in-ground effect.","https://eprints.whiterose.ac.uk/192726/","Aslani, A; Shires, A; Shahsavari, A","July 2022","The concept of active circulation control has been proposed to improve lifting performance for various applications. It is mostly suggested as a flow control system to replace or minimize mechanical flaps or as a boundary layer control mechanism in the aerospace industry. The efficiency of these systems has always been the main concern due to increased drag and pumping requirements. These concerns are negligible for high-speed marine crafts as the hydrodynamic drag acting on the hull is dominant. This research investigates the aerodynamic performance of a NACA 4412 airfoil that was modified for circulation control to determine the influence of the trailing-edge geometry, blowing coefficient, angle of attack, and height above the ground to improve the efficiency of a wing-in-ground craft and shorten its take-off distance. The flow is subsonic and incompressible, and the chord Reynolds number is 1.7 × 106. A computational fluid dynamics investigation has determined that significant increases in lift can be attained through circulation control relative to the original NACA 4412 airfoil, and it is not significantly influenced by the airfoil height except when there is an extreme ground effect. Also, the lift augmentation increases approximately linearly with the blowing momentum coefficient and angle of attack. The study shows a significant improvement in the take-off length, which was reduced from 465 m to between 360 and 150 m according to the height above the ground plane, angle of attack, and the momentum coefficient when the Coanda surface is 30 mm. The circulation-controlled NACA 4412 could achieve 66% effectiveness compared to a currently available vehicle.","Marine","University of Leeds"
"A global analysis of controls on submarine-canyon geomorphology.","https://eprints.whiterose.ac.uk/192326/","Bührig, LH; Colombera, L; Patacci, M","August 2022","The role of possible controlling factors in influencing the geomorphology of submarine canyons has been investigated using a database of 282 globally distributed modern examples collated from the literature and open-source worldwide bathymetry. Canyon geomorphology has been characterised quantitatively in terms of maximum and average canyon dimensions, canyon sinuosity, average canyon thalweg gradient, and maximum canyon sidewall steepness. An assessment is made of how geomorphological characteristics vary with respect to the position of the canyon apex relative to the shelf break, continental-margin type, terrestrial source-to-sink system setting, oceanographic environment, and latitude. Scaling relationships between canyon morphometric parameters, and correlations between these and attributes of the canyon physiographic settings, terrestrial catchments, and continental shelves and slopes, have been quantified.","Marine","University of Leeds"
"Comparing spatial conservation prioritization methods with site versus spatial dependency‐based connectivity.","https://eprints.whiterose.ac.uk/193940/","Muenzel, D; Critchell, K; Cox, C","September 2022","Larval dispersal is an important component of marine reserve networks. Two conceptually different approaches to incorporate dispersal connectivity into spatial planning of these networks exist, and it is an open question as to when either is most appropriate. Candidate reserve sites can be selected individually based on local properties of connectivity or on a spatial dependency-based approach of selecting clusters of strongly connected habitat patches. The first acts on individual sites, whereas the second acts on linked pairs of sites. We used a combination of larval dispersal simulations representing different seascapes and case studies of biophysical larval dispersal models in the Coral Triangle region and the province of Southeast Sulawesi, Indonesia, to compare the performance of these 2 methods in the spatial planning software Marxan. We explored the reserve design performance implications of different dispersal distances and patterns based on the equilibrium settlement of larvae in protected and unprotected areas. We further assessed different assumptions about metapopulation contributions from unprotected areas, including the case of 100% depletion and more moderate scenarios. The spatial dependency method was suitable when dispersal was limited, a high proportion of the area of interest was substantially degraded, or the target amount of habitat protected was low. Conversely, when subpopulations were well connected, the 100% depletion was relaxed, or more habitat was protected, protecting individual sites with high scores in metrics of connectivity was a better strategy. Spatial dependency methods generally produced more spatially clustered solutions with more benefits inside than outside reserves compared with site-based methods. Therefore, spatial dependency methods potentially provide better results for ecological persistence objectives over enhancing fisheries objectives, and vice versa. Different spatial prioritization methods of using connectivity are appropriate for different contexts, depending on dispersal characteristics, unprotected area contributions, habitat protection targets, and specific management objectives.","Marine","University of Leeds"
"“Please let me visit”: Management options for marine ecosystems in a Mediterranean Marine Protected Area.","https://eprints.whiterose.ac.uk/191723/","Tyllianakis, E","March 2022","Designation of Marine Protected Areas (MPAs) as a means to support conservation of marine ecosystems is expected to depend on local communities and stakeholder’ participation and support. This paper presents the preferences of residents of Malta for measures intended to protect Posidonia oceanica seagrasses and coralligenous formations from threats from the anchoring and mooring of vessels in an offshore MPA area. The results indicate that only the most modest of restrictions increase the economic welfare of residents as participants are, overall, against further restrictions to enter the MPA. Survey participants wish to see an increase in provisioning ecosystem services such as fish caught and increases in carbon sequestration and are willing to pay to secure such benefits. Respondents also appear to have individualistic and use-driven values as a result of interacting with the MPA while past experiences play an important role in preferences, with frequent visitors strongly objecting to further restrictions to entry. The good current condition of the seagrass beds might explain the rejection of stringent restrictions but fails to account for threats from climate change and projected increase in tourism vessels’ visits. Such findings make co-operation and appropriate communication of threats and policies for management of marine resources through MPAs to the public more imperative.","Marine","University of Leeds"
"On Carbon Burial and Net Primary Production Through Earth’s History.","https://eprints.whiterose.ac.uk/182903/","Planavsky, NJ; Fakhraee, M; Bolton, EW","January 2022","The carbonate carbon isotope record has been traditionally interpreted as evidence of stability in the globally integrated ratio of organic to total carbon burial from Earth's surface environments over the past ∼3.8 billion years, but recent work has begun to question this conclusion. Herein, we use a reactive-transport modeling approach to track organic carbon oxidation at varying atmospheric oxygen levels and use that information to provide a rough estimate of net primary production through time. Our results support the emerging view that there was extensive variability in the fraction of carbon buried as organic matter (fb,org) throughout Earth's history. We strengthen the case that the carbonate carbon isotope record has been characterized by a relatively constant baseline value over time due to a fundamental mechanistic link between atmospheric O2 levels and the carbon isotope composition of net inputs to the ocean-atmosphere system. Further, using estimates of the organic carbon burial flux (Fb,org) and the burial efficiency of the carbon pump from our marine reactive-transport modeling, we also support previous work suggesting extensive fluctuation in marine net primary production over time.","Marine","University of Leeds"
"Mapping the spatial distribution of global mariculture production.","https://eprints.whiterose.ac.uk/184748/","Clawson, G; Kuempel, CD; Frazier, M","February 2022","Mariculture (marine and brackish water aquaculture) has grown rapidly over the past 20 years, yet publicly-available information on the location of mariculture production is sparse. Identifying where mariculture production occurs remains a major challenge for understanding its environmental impacts and the sustainability of individual farms and the sector as a whole. We compiled known mariculture locations and applied a simple production-allocation approach to map remaining global mariculture locations across 73 countries using the key determinants of distance to shore and ports, and average productivity (tonnage) of known farms. Our map represents 96% of reported fish and invertebrate mariculture production for 2017, but excludes algae which constitutes half of global mariculture production. We provide, for the first time, a publicly available spatial database of known and estimated mariculture locations. We discuss the utility and limitations of the existing data and our modeling approach, and highlight the key data gaps and future challenges for mapping aquaculture. Our results provide a vital resource for mariculture and environmental researchers, but we emphasize the need for a standardized, ground-truthed global spatial database of aquaculture locations and farm-level attributes (e.g., species, production type) to better understand the distribution of production and adequately plan for future growth.","Marine","University of Leeds"
"Late Permian–Middle Triassic magnetostratigraphy in North China and its implications for terrestrial-marine correlations.","https://eprints.whiterose.ac.uk/186497/","Guo, W; Tong, J; He, Q","March 2022","A detailed magnetostratigraphic study, linked to a new latest Permian U–Pb ID-TIMS age, was undertaken on the continental Shichuanhe section (SCH) in North China in order to provide a magnetic polarity scale for the Late Permian–early Middle Triassic interval. Tilt-corrected mean directions of the characteristic remanent magnetization pass the reversal test and correspond to a site paleolatitude of 18.1°N during the Early Triassic, consistent with previous results from the North China Block. The magnetostratigraphy shows close similarity with previous studies, allowing interregional correlations with both marine and non-marine records. Normal magnetozone SCH3n, constrained by an absolute age of 252.21±0.15 Ma from an ash bed 3.5 m below its base, is unambiguously correlated to the earliest Triassic normal magnetochron LT1n. Our newly established magnetostratigraphic framework and published carbon-isotope chemostratigraphy, indicate that the Permian–Triassic Boundary is ca. 8 m above the base of SCH3n (within the middle part of the Sunjiagou Formation) at SCH. The overlying reverse polarity dominated interval (SCH3r–SCH5r) ranges to the middle Liujiagou Formation, and straddles an interval from the mid-Griesbachian to mid-Smithian. The base of the Olenekian is provisionally located in the lower part of the Liujiagou Formation, near the base of magnetozone SCH5n. The succeeding thick normal magnetozone SCH6n persists into the upper Heshanggou Formation, with the inferred Smithian–Spathian boundary located in the upper part of the Liujiagou Formation. The transition from reverse magnetozone SCH6r to the overlying normal magnetozone SCH7n, coincides with a clear erosional contact with the base of the Ermaying Formation. Consequently, magnetozone SCH7n is matched to the Early Anisian magnetochron MT3n, with the Olenekian–Anisian boundary interval missing. Our new timescale provides additional magnetostratigraphic constraints on the timing of the terrestrial ecological crisis in North China, which is found to lie within reverse magnetozone SCH2r (equivalent with reverse magnetochron LP3r), a level some 270±150 kyrs before the main marine extinction, that falls in the overlying normal magnetochron LT1n.","Marine","University of Leeds"
"An efficient procedure to predict the dynamic loads for piston liner systems in marine engines.","https://eprints.whiterose.ac.uk/171885/","Xiuyi, L; Azam, A; Yuechang, W","January 2021","The piston ring-cylinder liner (PRCL) is one of the most important parts of marine diesel engines and contributes 25% to 50% of total friction loss. The lubrication simulation analysis of the PRCL system is a challenging task. Complete understanding and precise prediction of lubrication loads is a key to understanding the friction behavior of PRCL systems as the accuracy of the friction prediction depends upon precise prediction of lubrication loads. Therefore, this paper focuses on the gas pressure calculation which is the primary source of lubrication loads. The procedure presented combines the advantages of two mainstream methods to predict loads in the PRCL system. The result is a significant reduction in the computation time without compromising on accuracy. Firstly, a comparison of both approaches is presented which suggests that each technique has its limitations (one is time-bound, and one is accuracy-bound). Then, the results from both calculation methods are verified against literature and a parametric study is performed to identify the key structural parameters of PRCL system that affect the calculation efficiency. Finally, a correlation coefficient is introduced into the analysis to combine the two approaches which then identifies the conditions under which the use of the faster method becomes invalid and replaces it with the more accurate approach. This ensures optimum performance of the calculation procedure by switching between the fast and the accurate method depending upon the accuracy requirement under given conditions, thereby, simplifying the dynamic and lubrication model of PRCL systems. The study has direct implications for the tribological design of the PRCL interface.","Marine","University of Leeds"
